time_s,force_on_mass_N,load_on_stop_N,velocity_m_per_s,displacement_m,kinetic_energy_J
0.05,-628.3185307179585,628.3185307179585,1.0,0.08183098861837906,10.0
0.05050000000000001,-628.2410166200972,628.2410166200972,0.984292682688179,0.08232706170830695,9.688320851934924
0.051000000000000004,-628.0084934519571,628.0084934519571,0.9685892409218719,0.08281528194699682,9.381651176296081
0.051500000000000004,-627.6210185851503,627.6210185851503,0.9528935492903574,0.08329565224092855,9.080061162791749
0.052000000000000005,-627.0786876233026,627.0786876233026,0.9372094804706866,0.08376817743343842,8.783616102841345
0.0525,-626.3816343784637,626.3816343784637,0.9215409042721553,0.084232864303524,8.492376382467416
0.053000000000000005,-625.5300308380914,625.5300308380914,0.9058916866814857,0.08468972156417175,8.20639747998627
0.053500000000000006,-624.5240871226167,624.5240871226167,0.8902656889089547,0.08513875986020703,7.925729968485358
0.054000000000000006,-623.364051433599,623.364051433599,0.8746667664356956,0.08557999176566769,7.650419523070758
0.0545,-622.0502099924865,622.0502099924865,0.8590987680624174,0.08601343178070175,7.380506932863632
0.055,-620.5828869699956,620.5828869699956,0.8435655349597694,0.08643909632798955,7.116028117719619
0.05550000000000001,-618.9624444061258,618.9624444061258,0.8280708997205901,0.08685700374869168,6.857014149640675
0.05600000000000001,-617.1892821208327,617.1892821208327,0.8126186854142754,0.08726717429792377,6.603491278844251
0.0565,-615.2638376153776,615.2638376153776,0.7972127046434876,0.08766963013975859,6.355480964449845
0.057,-613.1865859643815,613.1865859643815,0.7818567586034575,0.08806439534175763,6.112999909739052
0.0575,-610.9580396986065,610.9580396986065,0.7665546361440947,0.08845149586903261,5.876060101940054
0.05800000000000001,-608.5787486784972,608.5787486784972,0.7513101128351451,0.08883095957783908,5.644668856483586
0.0585,-606.0492999585108,606.0492999585108,0.7361269500346271,0.08920281620870327,5.4188288656728245
0.059000000000000004,-603.3703176422699,603.3703176422699,0.7210088939607706,0.08956709737908407,5.1985382517053385
0.059500000000000004,-600.5424627285748,600.5424627285748,0.7059596747676962,0.08992383657557187,4.983790623981114
0.06,-597.5664329483111,597.5664329483111,0.6909830056250529,0.09027306914562627,4.774575140626319
0.060500000000000005,-594.4429625922959,594.4429625922959,0.6760825818018505,0.09061483228885467,4.570876574158559
0.061000000000000006,-591.172822330102,591.172822330102,0.6612620797547086,0.09094916504783371,4.372675381215227
0.061500000000000006,-587.7568190199069,587.7568190199069,0.6465251562207428,0.09127610829847616,4.1799477762625585
0.062,-584.1957955094128,584.1957955094128,0.6318754473153223,0.09159570473994541,3.9926658091993867
0.0625,-580.4906304278861,580.4906304278861,0.6173165676349103,0.09190799888412014,3.8107974467654677
0.063,-576.642237969369,576.642237969369,0.6028521093652193,0.09221303704461155,3.634306657660943
0.0635,-572.6515676671162,572.6515676671162,0.5884856413948915,0.09251086732533625,3.463153501279568
0.064,-568.5196041593106,568.5196041593106,0.5742207084349273,0.09280153960864734,3.297294219955098
0.0645,-564.2473669461203,564.2473669461203,0.5600608301440853,0.09308510554302671,3.1366813346168194
0.065,-559.8359101381506,559.8359101381506,0.5460095002604533,0.09336161853034143,2.9812637437466987
0.0655,-555.2863221963587,555.2863221963587,0.5320701857394268,0.0936311337126678,2.830986825527881
